-215.91781948438,-3.44464743876632,2.02672340048758e-09,-159.439623861389,-2.39739777359132,6.45597956837183e-10,-28.6639607670022,-0.347026587235532,5.16990894539049e-11
-6.6323004441474,-187.919790111074,2.02672340048758e-09,-4.63170986980553,-140.089030379888,6.45611632158769e-10,-0.673272624564318,-25.8744283300157,5.1694315494899e-11
-32.1643988296502,-34.149932934249,-2.14599895498696,-22.5077709551589,-23.8967546715374,-39.7341807382558,-3.28821099847943,-3.49330018529316,-12.6525809657396
-219.673650586644,-3.46514773656923,6.08049781056397e-09,-162.00545212223,-2.44676471934445,1.93684187915753e-09,-29.0342251867382,-0.358577558234403,1.55093715648036e-10
-5.50572964785064,-189.441167325204,-6.08049781056397e-09,-3.87625862568757,-141.045241184938,-1.93685144697388e-09,-0.567764686182972,-26.004533729085,-1.55099488807764e-10
-31.787243842176,-32.6403481383866,-2.13553414485523,-22.2391172783698,-22.8363327464282,-39.730838142837,-3.24875599332377,-3.33800205300254,-12.652313635965
-222.277656157534,-3.33677202658411,4.05388255606452e-09,-163.784636782449,-2.3872672817117,1.29122405223039e-09,-29.2923896473635,-0.353697036907602,1.03405284335167e-10
-4.27888638065676,-191.111058100469,-6.08082383409679e-09,-3.04635301470645,-142.125911500087,-1.93684589048418e-09,-0.450782294227335,-26.1552536341674,-1.55099544318915e-10
-31.7906220325567,-31.5445311276076,-2.12518823558272,-22.236566782824,-22.0654786926716,-39.7275337463732,-3.2482842909126,-3.22510429856208,-12.6520493579118
-223.733329224292,-3.07799884062854,-4.05409882690805e-09,-164.77856806044,-2.23087527387011,-1.29121854378339e-09,-29.4384682533939,-0.334007155309166,-1.03405284335167e-10
-3.03514005191182,-192.87935199182,-2.02704941345402e-09,-2.19941914520159,-143.295464991889,-6.45610010296456e-10,-0.330574533179858,-26.3213505375679,-5.17048626136329e-11
-32.1402719570778,-30.8475830407149,-2.11464058718494,-22.4760464566133,-21.5736761682365,-39.7241654204082,-3.28326857862841,-3.15307187562865,-12.6517799529569
-224.085284846412,-2.7091008625526,4.05431403582781e-09,-165.01681053679,-1.99117631701939,1.29124185507024e-09,-29.4765075595069,-0.301410133119494,1.03412389762525e-10
-1.84712456396901,-194.698888450605,8.10862807165563e-09,-1.38568786643954,-144.519654760859,2.5824750404739e-09,-0.214388499324431,-26.4976913585592,2.06817396541936e-10
-32.7912796338643,-30.521266766367,-2.10425103473068,-22.9260627994746,-21.3410771063093,-39.7208477771483,-3.34909622331096,-3.11900101136543,-12.6515145990153
-223.413921727014,-2.25184975987702,1.01363204411902e-08,-164.553484552881,-1.68315552602421,3.22809661077902e-09,-29.414076972857,-0.258054715634441,2.58516763551597e-10
-0.775063551724364,-196.52537179516,-8.10905635295219e-09,-0.647013697062671,-145.765666996726,-2.58246633211806e-09,-0.108294860583658,-26.6792818011644,-2.06816369585638e-10
-33.6906472410328,-30.5268354333768,-2.09379734542219,-23.5495039540578,-21.340491999447,-39.717510036127,-3.44033370994573,-3.11891157263563,-12.6512476276317
-221.829333755614,-1.72914377968894,-1.01368531164795e-08,-163.463130731832,-1.32290869237296,-3.22809696839785e-09,-29.2616842669916,-0.206291422198248,-2.58530974406312e-10
0.134323160939187,-198.317396199471,-1.41915943630712e-08,-0.0160907987160429,-147.002298560027,-4.51933465725503e-09,-0.017069914047699,-26.8613111375701,-3.61945008686693e-10
-34.7799393306913,-30.8177918729481,-2.08332463052011,-24.305491461579,-21.5393288107649,-39.714166567099,-3.55099778139166,-3.14803169715916,-12.650980189283
-219.464663673198,-1.16455037448753,-6.08242987205675e-09,-161.836187718396,-0.92728522129335,-1.93685883039315e-09,-29.0321345421632,-0.148616240282086,-1.55118584643787e-10
0.848316544554791,-200.036598358128,-4.05495324803784e-09,0.483922223819994,-148.200214994232,-1.29123135911521e-09,0.0558639308278174,-27.0392076985105,-1.03412153840132e-10
-35.9980644235397,-31.342636052887,-2.07286758700074,-25.1513226427947,-21.9015199426339,-39.7108284206387,-3.67483941736784,-3.20108045339375,-12.6507131686436
-216.46913876621,-0.581770696923002,-4.05516419334199e-09,-159.774246101182,-0.513467715952549,-1.29124169040607e-09,-28.7398557210693,-0.0876040028569568,-1.03412389762525e-10
1.34810073525359,-201.647936598605,4.05516419334199e-09,0.839368805591041,-149.332283700683,1.29124315310375e-09,0.108439022800246,-27.2087038051629,1.03413805296881e-10
-37.2839805172825,-32.0474412359619,-2.06253846277838,-26.0443568524214,-22.3893261791077,-39.7075313386327,-3.80561931354219,-3.27253225684689,-12.6504494281741
-213.001062871372,-0.00404473601281892,8.11074815689538e-09,-157.385265361341,-0.0985038378340616,2.58247769419039e-09,-28.4002171630246,-0.0258340084691178,2.06838990379765e-10
1.62809738455004,-203.120078627035,1.21661222353431e-08,1.04566927994469,-150.373966719188,3.87371118963089e-09,0.139886919388081,-27.3659075286177,3.10254072433125e-10
-38.5792430304383,-32.8782283596651,-2.05216762582492,-26.9437897273595,-22.9649966941657,-39.7042213047349,-3.93736685389788,-3.35686002713795,-12.6501846414337
-209.221052348883,0.546475653459783,0,-154.778950296472,0.301187729741795,-6.05577991397552e-15,-28.0288694482456,0.0341886172986051,0
1.69478666892984,-204.425866707414,-8.11116580449741e-09,1.10654060396889,-151.3037493426,-2.58247922346663e-09,0.150631447229369,-27.5073775957734,-2.068439586278e-10
-39.8301989241456,-33.7830124816844,-2.04178665703794,-27.8121794717705,-23.5921976824276,-39.7009083766186,-4.06460282198479,-3.44874432547453,-12.649919613642
-205.285792684455,1.04935369115509,-2.02789532969728e-09,-152.062476335356,0.670311875862699,-6.4561398715782e-10,-27.6411324784699,0.0901117914864895,-5.17168530222989e-11
1.56509692530326,-205.542818977868,8.11158131878914e-09,1.03291633704206,-152.103574705331,2.58246522330277e-09,0.142138143763585,-27.6301969806265,2.06851702433397e-10
-40.9898235996365,-34.7135620231486,-2.03134980902363,-28.6167236224075,-24.2372386233323,-39.6975779913472,-4.18252575353657,-3.54325279124725,-12.6496531780555
-201.342557076828,1.48646123739079,-4.05599736665343e-09,-149.336729468222,0.995166131894404,-1.29123150016834e-09,-27.2514557456109,0.139811444535485,-1.03430153330919e-10
1.26446752401074,-206.453619691919,4.05599736665343e-09,0.841638011054363,-152.759251154563,1.29123488921934e-09,0.11673015180441,-27.73204032106,1.03430736198007e-10
-42.0190568132866,-35.6267717632649,-2.0210821855468,-29.330186619405,-24.8700276932723,-39.6943018145627,-4.28714740395843,-3.63597988702182,-12.6493910746901
-197.524673454549,1.84250754187346,8.11240604260187e-09,-146.693189339676,1.26405975588872,2.58245690294048e-09,-26.8729693815572,0.181458727007246,2.06870964802874e-10
0.824704387089721,-207.146549093641,4.05620302130093e-09,0.553999421936018,-153.260798418904,1.29123628633857e-09,0.0773821755076954,-27.8112302552285,1.03430028430829e-10
-42.8876985014672,-36.4857218104056,-2.01078468999624,-29.9315210103581,-25.4648071954432,-39.6910164593718,-4.37538363627207,-3.72315445353635,-12.6491282261973
-193.948058148736,2.10547618601477,-2.02820381440763e-09,-144.211537652454,1.46766193850265,-6.45617600757692e-10,-26.5171380193802,0.213576155498738,-5.17204057359777e-11
0.281753080552089,-207.615805899719,-6.0846114432229e-09,0.194229409494898,-153.602700707323,-1.93684371129782e-09,0.0275047346465201,-27.8667781349106,-1.55151072545046e-10
-43.5747358526756,-37.2603066520097,-2.0005426637041,-30.4060927097596,-26.0005886317307,-39.6877490938929,-4.44508757809985,-3.80170330722225,-12.6488668085024
-190.708861705613,2.26694929877511,6.08491677942348e-09,-141.958024409688,1.59926304537783,1.93683515772223e-09,-26.1935224268108,0.235080164415669,1.55157664494254e-10
-0.326489925294304,-207.861681270875,-2.02830559314116e-09,-0.21200404428051,-153.784039438949,-6.45616959435238e-10,-0.0292693909597122,-27.8984052837319,-5.1716124438439e-11
-44.0682782961125,-37.9275766543974,-1.99027314573862,-30.7456334795676,-26.4613870107008,-39.6844733094716,-4.49504304216867,-3.8692854983851,-12.6486047058884
-187.882202580355,2.32230511244704,-4.05681369440058e-09,-139.984576822299,1.6549383119165,-1.29123067065621e-09,-25.9096470499347,0.245308402236025,-1.03433706044598e-10
